﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:3gyacYFufpiB1ezy691gGe","Seduction - Original","Tom Flynn","Organic Tech House Vol.5","1","20","429977","spotify:user:flngr","2013-06-15T22:28:24Z"
"spotify:track:6cG3kCfXt4xUm1tTEio958","Most Wanted","Cults","Cults","1","4","183600","spotify:user:flngr","2013-06-24T22:23:23Z"
"spotify:track:11dxCQsSISW0qMGgN4NHZK","Corale alla fine del giorno","Cesare Picco","PianoPiano","1","4","370080","spotify:user:flngr","2013-06-27T22:01:36Z"
"spotify:track:54uvTnch3eJVAnnEwrTci8","Greyjoy - Original Mix","P.A.C.O., Tube & Berger","Poolside : Music, Vol. 2 (A Fine Selection of Deep & Tech House Grooves)","1","16","426885","spotify:user:flngr","2013-07-21T10:39:40Z"
"spotify:track:76ckZscOYjgGAE6KGv6lmV","Delusion of the Enemy - Original Mix","Kink, Marc Romboy","Poolside : Music, Vol. 2 (A Fine Selection of Deep & Tech House Grooves)","1","19","493977","spotify:user:flngr","2013-07-21T20:55:41Z"
"spotify:track:2M0FXOcgSzrJXQedVqVdFz","Mayan Groove - Original Mix","Eddie Krystal","Poolside : Music, Vol. 2 (A Fine Selection of Deep & Tech House Grooves)","1","26","384000","spotify:user:flngr","2013-07-21T21:22:36Z"
"spotify:track:53uIIGgBnWTo0n3GlWEyqP","A Dusty Heart","Carlo Lio","Poolside : Music, Vol. 2 (A Fine Selection of Deep & Tech House Grooves)","1","28","438077","spotify:user:flngr","2013-07-21T21:38:30Z"
"spotify:track:6ooWsCuvYRzhYy0oGp4Oqr","Cut Boots","Zoo Brazil","Poolside : Music, Vol. 2 (A Fine Selection of Deep & Tech House Grooves)","1","29","373804","spotify:user:flngr","2013-07-21T21:42:08Z"
"spotify:track:1diVz84uBKF4KYNbMhCh5C","Away - G-Man Remix","Audision","Poolside : Music, Vol. 2 (A Fine Selection of Deep & Tech House Grooves)","1","30","476665","spotify:user:flngr","2013-07-21T21:45:46Z"
"spotify:track:0VbLYBBy6mwztJ8H6pX4o3","Elif","Marc Romboy","Contrast","1","11","575853","spotify:user:flngr","2013-07-21T21:52:00Z"
"spotify:track:2EG4yWCy827KQ7ByADofS9","L'Arc En Ciel - Original Mix","Marc Romboy","L'Arc En Ciel","1","1","418000","spotify:user:flngr","2013-07-21T21:55:04Z"
"spotify:track:5tIF8AvqAZi6HEShkrUn2c","L'Arc En Ciel - Trikk Remix","Marc Romboy","L'Arc En Ciel","1","4","371039","spotify:user:flngr","2013-07-21T22:09:42Z"
